"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bosnia and Herzegovina","BIH","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16206457735.5859","17161779086.1659","18198522122.3353","17679967003.5755","17456490824.1349","17480627994.6092","17332146239.4216","17832752538.6626","17951435777.9525","18482777600.258","18962278919.1194","19464445612.6774","20207032357.0436","20797358610.7013","",
"Belarus","BLR","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31524033552.7487","31145746546.6922","28155754443.4222","26015916587.0338","22887965101.7848","20519977275.6398","21130383252.8302","23480391436.3642","25449673210.7494","26360317818.9856","27867905695.5578","29191552877.4241","30672603864.7441","32935438539.3725","36683876345.6583","40083678838.615","44049042616.3608","47611958238.4529","52458884338.4642","52218064866.7986","56107674051.6952","58845040885.4745","59762521515.6124","59543749103.2228","60871074674.0248","57734181717.1342","56223102338.1606","58124157567.8984","60021184887.9989","61140586070.5255","",
"Belize","BLZ","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","319334742.861045","323899006.576003","317303550.383354","309766582.874698","313309749.665911","314166617.53894","335080293.169168","372440915.168342","409772585.898887","459884991.291828","516107083.492296","575003735.90202","639597558.605892","676888273.393135","669297168.965054","678623505.970278","685224505.659296","714749967.869372","732588508.751418","790678991.202408","885427815.337437","913746245.471808","961141211.017821","1034957874.12249","1063534753.3836","1092714872.59165","1145796306.95395","1123796215.25887","1170820478.09726","1240986696.29944","1238700750","1304333718.5491","1318910479.09495","1339219200.43504","1377814867.68829","1455167983.90407","1445146514.84505","1464372801.95802","1454982671.9663","1478016613.92416","",
"Bermuda","BMU","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6780700000","","","","","","","","","","",
"Bolivia","BOL","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","8626851192.29701","8972560655.68295","9079009715.37783","8979168450.39028","8692131538.20771","8686411922.98242","8256584227.97976","7967431878.10826","7958453203.7042","7778596058.74217","7515016410.78353","7811538292.61693","8100655067.72244","8434646535.01575","8864821230.59155","9392753600.08134","9659958282.76258","10069887339.2991","10595654759.8049","11086024532.2504","11596221311.164","12209204610.5492","12895462459.2082","12892795999.3926","13177470272.0724","13411125259.8932","13740980839.9652","13942006471.7058","14410792582.4365","15116739615.2767","15898292512.9555","16584036998.9005","17690784023.9784","18180786286.9445","18760697228.2244","19806051584.6913","20348746609.6307","21700070733.7901","23233628832.247","24893338298.9679","26371765354.9584","27148775036.4364","28445060251.3468","29206188361.0235","",
"Brazil","BRA","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","441242321530.974","492825480368.526","553662436988.159","628983311542.643","688479182280.911","720336979262.618","789266013290.198","824239076402.594","845037815965.998","899088402790.657","975453069850.241","924183674570.352","919725256002.819","879196947797.467","925335465964.278","1005239277819.52","1097184334401.76","1145512293140.7","1141045037202.62","1291836584278.78","1159392045671","1180791404411.79","1179245711632.5","1227769835421.58","1275720962590.4","1363157328851.39","1376506697512.86","1416079874498.68","1403003125217.2","1398812959508.76","1496021898222.3","1511344453056.04","1555159971816.45","1576031005355.46","1670332739814.45","1724794788189.16","1799903897014.45","1916616446658.95","2007669147416.6","2008727523748.29","2140639114483.86","2237037657273.39","2281688705322.49","2377332329984.26","2377863090913.98","2293208064245.17","2212607028369.12","2247791711242.6","2254905903808.99","2284913279735.5","",
"Barbados","BRB","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4418050350","","","","","","","","","","",
"Brunei Darussalam","BRN","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9593606553.52654","9895415790.16912","10366297150.5448","10397870079.7183","10724924414.3786","11205262391.3174","11527785447.3484","11358191944.9448","11294755437.6076","11639489122.323","11971147269.5139","12299640401.0172","12775894403.9422","13146900689.1613","13213202908.9994","13264405022.7101","13847736372.5","13938981549.7963","13663051426.9915","13421819557.7787","13606894022.7356","13764461293.7197","13935847367.7295","13865286587.4868","13678893278.3338","14296190434.0098","14167020146.2783","14231256665.6153","13570859585.9783","14379727261.5312","",
"Bhutan","BTN","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","661073727.343654","716734041.036098","783538969.907445","838401078.194983","888273865.069449","961722132.879945","1040230993.07707","1219630685.18573","1259592215.20351","1326279952.15981","1460010353.01733","1564786737.26661","1617663168.48496","1670269451.04961","1765247057.67423","1882470267.42567","2002712339.64273","2093461578.47167","2150639556.48679","2266087724.00029","",
"Botswana","BWA","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","1061839434.92663","1174897479.62755","1316026635.91585","1504650122.48424","1687443880.59356","1815109764.42808","2118784909.22399","2360140477.68701","2553442851.28432","2642496133.20574","2811839771.60893","3055802694.9724","3284047541.65992","4118431337.31996","4546212990.10372","5165230945.81155","5786939117.03279","6011176065.56809","6364347049.51855","5913476378.23462","6595796602.58868","6669214756.51845","7400053657.98274","7819387941.22935","7991972838.01802","8021326761.98035","8358619485.17827","7995219083.64273","8687647328.67008","8797729491.8619","9365535594.41967","10219443842.4047","11191106499.0942","11933493719.4264","11499735665.6203","12147305773.0805","13223320263.2752","13925537814.8843","15053462785.0464","15903569970.8317","15590281171.6524","15253766623.6282","15868329029.2302","16478250573.9798","17146300436.0968","",
