"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.373865350013069","0.0729986335462269","63.655310594805","20.303000734119","1.03750819441913","0.634500189499981","0.121088070495546","0.126922344676412","0.0647739187816026","0.0145869344827838","1.87886047112426","-0.1037677418518","0.140152915777044","-0.192027931335467","-0.316546762589928","-0.160309563294638","-0.366006517924292","-0.38029068162503","-0.528861057048743","1.51249732963042","0.101750101750102","0.0603621730382295","0.114512736620706","0.122699386503067","0.110204981265153","0.163595285359802","0.320548343434343","0.360150593187906","-0.0141186834947865","2.72150112922491","","","",
"Afghanistan","AFG","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","0.0221456533398258","-0.0133925697947868","0.0241579441566191","","","-0.0189731258246544","0.00198656889294515","-0.00787085174189096","0.00638687192483202","-0.044300715972106","0.00261328326762429","-9.35016750418222E-05","0.0108657305562219","0.0777347186561035","0.059675507057327","0.211419597677725","0.136441369897589","",
"Angola","AGO","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0080151290275701","0","0.00227377256897801","0.0346697335600907","-0.0450620852381655","-0.0180546176233575","-0.165030817028517","0.0519511420439743","0","-0.00143484650820667","0","0","0.654936894008732","0.538379759926489","3.3255530619869","0.593336776141396","0.363843876298165","1.39701397330902","2.90228628945416","0.00960517282549726","1.59956734606547","1.87194589599856","0.692273319488805","0.674103662375229","0.608591768433205","-0.675484609135249","0.269970928773071","1.10707725246831","0.00563787403771742","-2.64528218964602","",
"Albania","ALB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.189345937717747","0.0504407075580694","0.118029594547074","0.04598831196323","2.84081735317236","3.27669589013869","0.388922676069652","1.56771142249883","0.675159014502466","0.222675777102649","0.571867766071803","0.696510288488568","0.0593427893163705","-0.815504104125058","-0.0297968563944019","0.261642691164009","",
"Andorra","AND","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0.0705108260780326","0.0824556161200556","-0.0572213350079124","0.177105414359505","-0.0277861957257364","0.113378546549914","0.0716122926245807","0.0632264592246856","0.0344622618556315","0.110090217190537","0.246795030537147","0.654321701885372","0.516751070530062","-0.0158201903818073","0.0188896996627121","0.31207490128568","0.0727979271004638","-0.0417632618753512","-0.113732814761383","0.499381954374618","0.0361910340923432","-0.164750557447287","0.194069133721584","0.327751477242979","-0.104602496231382","0.43623098454869","-0.222448649348189","0.860113867384818","0.986352131920437","1.62928091081031","2.29000470577608","2.17790381082286","1.08859498251733","1.06141295236669","1.32422743592241","0.815505930273304","1.59570070433505","1.47047251530125","1.56517161897106","1.75865791626984","1.46558915727076","1.68551376929185","1.52807912421204","",
"United Arab Emirates","ARE","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","-0.00458728764275727","0.00608106988840604","0.0171590165466953","0.00700880157320962","0.0239188933846765","0.0272625657862656","-0.0687186892239303","-0.0305316780506351","0.19189216826584","0.00889199825668436","-0.113707591810412","0.0202548727145103","0.0280170207199029","0.0552977438708239","0.972936474392949","0.0950158042763197","0.174814834748819","0.293169184127698","0.168220923398815","0.375516182577517","0.406054970200962","0.206851125372116","0.401686089759506","0.797088437400109","1.49366440406348","2.07637724205889","4.90362537282877","5.64824424063841","5.01476163553162","1.07392165844339","0.695337488395518","0.621103786939334","0.677008699515077","2.26305226217262","2.9111436278175","4.66069982076674","4.40039691194953","3.64619948368407","3.57147198542805","3.77571052667016","",
"Argentina","ARG","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.00575287455019668","","0.00481674480801676","","0.00330771203234589","0.0085566660808662","0.00301351391608594","-0.00176115249506386","-0.0395985941089376","-0.0851956907322484","-0.142927820215134","-0.135999357347959","-0.035584028329655","0.0019234633398725","0.0550738366707216","0.0478971307704125","0.0100958632691365","0.0433197755794091","-0.0179682123270456","0.0840333662486601","0.0246921834878826","0.0260308338650878","0.509603281081135","0.29782246020955","0.393429148539466","0.58021890716937","0.588186834637915","1.24729579763641","0.777886139156192","0.610279589310215","0.317035999467937","0.0598729562211523","-0.641746114274746","0.606472572254758","0.410542023782955","0.659695664726798","1.04865387216475","0.523155949452163","0.384705758443082","0.213692689034262","0.227738014604063","0.280668249144006","0.193202129776027","0.161219624584565","0.364900179293754","0.147160030086657","0.320435945124207","0.179549215304308","0.348169958262327","0.34554558912483","",
"Armenia","ARM","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.609697355056074","0","0","0","6.44603531455075E-05","0.0216959205079264","-0.00347400006399905","0.10997003122309","0.354408924511226","0.096582910231094","0.261587673154684","0.604079534097166","0.296525029561644","2.160117621047","0.220597636763357","0.272112244075524","0.248107589453559","0.272443896188402","0.668675124064555","0.252066175147185","0.0562894407764181","-1.0426199745889","",
"American Samoa","ASM","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
