"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","111363907.1804","104498074.1686","128771023.6581","255864630.5528","240884044.4431","161021952.6595","267633242.2484","266127020.209","235789936.3482","343154404.9513","460008835.8133","733152152.0544","692794029.1907","518013351.2311","1403222409.4356","1886318083.093","3418517751.0244","5099497262.2499","6845793844.8797","3024469774.87597","633078140.353991","-1172055088.81486","3835344660.46716","2545789066.23013","1827817069.01995","4045649269.07914","5006395609.78187","6082141450.05904","4666647575.31934","311364927.775298","4095019475.21023","13380829228.7871","6974350065.65034","18597832802.7514","9785047534.0305","-32713394186.5094","24082532470.0581","14420781947.9789","31887673440.919","11463844142.2403","18068580537.9747","8250639449.1207","5763649125.05455","-769705628.088571","22565879021.4598","8258809107.18849","-3108643986.26261","8595235318.4345","998461668.280411","9598166475.72464","",
"Austria","AUT","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","8650000","36120000","38370000","38760000","19730000","25830000","56210000","86100000","89810000","84860000","100720000","210940000","139300000","188630000","70310000","43500326.2524","294751459.0197","316393118.4497","283453598.6459","861632415.5185","1701000000","1293000000","1760037971.7","1178548266","1241015510.32","1083552867.98","1889080720.5","1998372400.84","2768044080.85","3300911863.8181","5509489589.0916","3021896895.7772","5780433861.9359","6859781904.5319","8029899486.5682","81289428264.3325","16087848123.8493","79039906399.5076","27903023947.0491","15558174355.0001","-14327624858.153","38145284752.7665","18444297859.0075","11031000205.4566","-875366262.428205","-2139495177.68877","-26915802129.1475","10108273841.7015","-26584148161.2637","-689950262.094074","",
"Azerbaijan","AZE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3899260.3521","4000","20000","","760000","593066000","957756000","1655583000","2367824000","4017245000","5775441000","9628755000","4527631000","2752849000","3021842000","3552538000","4480843000","1477887000","1987073000","3209378000","2573601000","2564380648.1","1760877000","2431719000","",
"Burundi","BDI","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","-1128364.0406","134312.6216","107140.6569","54394.6824","50420.1680672268","5839.23136251164","27546.2995907998","0","135925.529285773","102904.071637065","600582.565088136","0","0","0","-238660.308306532","-11683240.6730743","-9152.73016306312","0","-4618.42567105725","0","0","0","35031.945726051","581517.525999261","","","","","166742.671515973","27413.4386193281","152172.691406039","36443.2661547015","9947.63035299629","5.6089","748041.3086","",
"Belgium","BEL","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","174000000","206000000","177000000","269000000","479000000","237820000","351810000","465210000","559770000","1340680000","196030000","103790000","-69060000","354720000","292870000","296490000","1723000000","2782240000","3784150000","6486240000","6314440000","6270930000","11407000000","4903560000","1371380000","11603000000","8026120000","7252120000","28845300000","122304174000","86361710000","100646089000","8919905175.24669","39066046690.8916","34747346752.7418","32538356840.7282","50131037367.7939","83458030314.2462","223255888880.173","33339457355.6724","66826887403.7517","129105955538.42","41494610352.3916","-12369146243.8641","-418230387.504698","7330131584.53739","34555153239.3384","-5300154945.24988","-33428518831.9964","-29983411585.9307","",
"Benin","BEN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","0","0","0","0","0","197441.121450697","0","29440.8318393629","529509.096588577","543212.935373285","473731.187111418","0","0","0","-21662039.8992973","-63214656.2718651","-65331621.2266846","-120386984.294013","-76617409.1622505","-23039767.5127818","-20756308.6014432","-21067881.7247822","-28257123.1111139","-1692739.15473124","-21454296.0045888","-28519512.696069","-69088213.0120497","-24849887.1139035","-31611044.9713541","-33878405.2374068","-106045831.280152","-62238936.9702741","-67341643.1421392","-122492414.839961","-126320616.067679","-122321506.414602","-141400184.564944","59727707.3372035","40333256.9767816","58589597.1620691","17278285.2705283","32699285.3253195","17381205.5407281","31907387.6488138","9770518.6844654","27149514.3047845","",
"Burkina Faso","BFA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","380000","680000","250000","370000","770000","360000","30000","30000","230000","30000","10000","30000","40000","107140.6569","167871.4239","783681.8628","-550940.4198","133537.6223","122093.0218","1553875.3298","6844318.7651","200341.3817","654869.8862","1046826.1977","5264835.1052","193276.26","167140.4654","597512.5471","1715954.9375","1918444.5974","-8947821.725","17769277.1963219","49318024.9440669","-315665182.304663","-71069500.1241984","-14709965.4314707","683112.206033833","102372712.337146","72955709.6730426","58306989.1314913","69546309.3351375","14104930.650823","50509140.0404919","10268820.6142996","67713349.20104","16434236.2293773","",
"Bangladesh","BGD","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500000","400000","100000","200000","200000","1700000","12500000","3065618.98107978","3002160.47562861","59964","2000000","20600000","2642487.04663212","2777817.74045039","4068822.75137983","1939915.77127122","3594819.61684403","134263505.527298","190660725.287634","180829229.559783","66442085.5139596","297434389.821033","289058929.515111","546876802.618094","41769923.686296","59902023.7533623","40516462.3424691","126742274.660245","19210044.1953508","23061761.9575118","",
"Bulgaria","BGR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","6119985.0895","15373928.0956","2203748.7087","-2506000","-6070000","-2714000","-3211000","180000","-8000000","-28500000","-1700000","63603.0573731007","17116991.9768363","3283925.31454843","9660636.65710261","28337940.9346759","26502802.4409685","193372711.500834","93336878.434472","291720179.61387","972188167.931062","1117476023.76507","361246920.091906","589250000","492370000","409980000","351540000","882360000","106000000","831450000","510630000","895220000","718880000","",
"Bahrain","BHR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","6000000","0","0","-7387291.965","27089541.7477","18080355.4927","25579744.2325","26892680.5534","299468085.106383","50000000","52925531.9148936","38829788.3528086","198670231.259197","-16075846.9189002","304822100.055748","47645547.0378818","180824282.121401","163351440.877198","9552708.29400052","215955646.82579","190030175.710313","741354602.995812","1035638297.87234","1135372340.42553","980053191.489362","1669148936.17021","1620478723.40426","-1791489361.70213","334042553.191489","893617021.276596","515957446.808511","531648936.170213","-394414893.617021","3190957446.80851","-880053191.489362","228989361.702128","1515159574.46809","-197074468.0851","",
